id,name,asins,brand,categories1,categories2,reviews.dateAdded,reviews.doRecommend,reviews.numHelpful,reviews.rating,reviews.text,reviews.title,reviews.username
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-07-12T09:09:31Z,TRUE,0,5,easy to read books this way. enjoyable at night in the bedroom or outside in the afternoon.,Very please with our new Kindle Oasis,Mike7
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-07-12T09:09:31Z,TRUE,0,4,"I purchased the Kindle Oasis because I was growing increasingly tired of the glare and cumbersome size of reading off my iPad. So the portability is great. And of course, I went for the most expensive, because I wanted the extra battery life. And while the length of time it stays charged is nice, charges very quickly, it's still overpriced. I love the non-glare screen, you can literally read this anywhere. But the wifi connectivity is patchy at best. I have to go upstairs in my home and stand close to the router for the Oasis to connect, this is very annoying. Wouldn't be a big deal if I only read from this one device. But I read from another and picking up where I left off is a pain most times. Non of my issues are really a big deal, but for $300 I don't feel like I should have any issues.",Love the size..,sam4100
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-07-12T09:09:31Z,TRUE,1,5,"This is my second Kindle and I couldn't be happier . I couldn't believe I would be happy with something so small , but it is great And easy to take along anywhere .",Great book to take anywhere,Jean
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-07-12T09:09:31Z,TRUE,1,5,"I started to buy the Voyage but when I saw how close the price was to the Oasis, I decided to go ahead and buy the Oasis. So glad I did! I love the case and the physical buttons to turn the page. It is so lightweight and I love the option of the screen rotating whenI need to change hands. Awesome device!",Love this ereader!!!!,Kimberly
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-07-12T09:09:31Z,TRUE,1,5,"Was afraid to spend so much money for a kindle but so far I am glad I did. Love everything about it. The buttons to turns pages, screen resolution, lighting, how easy and light it is when you hold it. Case is beautiful. Enjoy reading on it.",Love it.,Veronica
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-07-12T09:09:31Z,TRUE,0,5,Great item! Would definitely recommend this item -- am still learning all the things about it.,Great item,Iodine
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-06-21T11:36:27Z,TRUE,1,4,"This product may be extremely overpriced, but it also lives up to everything it's promised. It's a lightweight, long-lasting ereader that is much easier on the eyes than an iPad. It is much lighter and more ergonomical than a paperback, and I find myself renting kindle copies of books I already own just to take advantage of the device's convenience.",Expensive but Brilliant,Katya
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-06-21T11:36:27Z,TRUE,0,5,Upgraded from my old Kindle keyboard. I love the ability to adjust brightness and font. I have small hands and this is not too big to hold in one hand. I was able to change the page turning buttons for left handed use. The charging cover last a long time. I wish there were more colors to choose from.,Great Purchase,TracyBCOBruin
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-06-21T11:36:27Z,FALSE,1,1,This is not an upgrade by any means! My three year old kindle outperformed Oasis.Battery life better than a week with the lights on lowest setting Magnetic connector is poorly designed and grows weak Two pieces to keep up with; unsnaps constantly Amazon Customer Services promises it will resolved in an update,Horrible Battery Life,Jus10nHouston
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-06-21T11:36:27Z,TRUE,0,5,"Its a great ereader but a little pricy. It has the same specs as the Voyage as far as pixels and procesor, which costs less. The only difference between this and the Voyage, is that it's much lighter, it's brighter (LEDs), and a longer battery life if you're using the cover. I've noticed the battery life drains much faster without the cover, but you'll still be able to read for hours without it. You would think it be water resistant, hence the name but it isn't. But then I don't plan on reading when it's raining or outside or while taking a bath. Overall, it's the best ereader Amazon currently has to offer but if you don't mind the price tag and want the best, then go for it! Voyage is still not a bad option though",Best Kindle yet,JLT421
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-06-21T11:36:27Z,TRUE,0,5,Great ebook for a beginner. Light and good looking,Great ebook for a beginner,GARY
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-05-23T15:40:37Z,TRUE,0,5,"I have had a Kindle for some time and was curious about the Oasis. It did not disappoint. It is very compact, even with the cover, and fits in a coat pocket. I really enjoy the size and the redesign which brings back hard buttons. Great device for home or on the go.",So happy,Jetsboy
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-05-23T15:40:37Z,TRUE,0,5,Battery life is unreal! So much faster than my old kindle.,Very Happy With Purchase,Nicole
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-05-23T15:40:37Z,TRUE,0,5,This Kindle reader with cover attached is light weight and easy reading. Page turner is easy to use and it reverses so you can hold with either hand. I am very happy and satisfied with this product. Happy reading -,Would recommend to all my friends,Pixie
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:45Z,TRUE,1,5,"The new design, compared to my old kindle paperwhite and voyage, looked weird when I first got my Kindle Oasis. After I used it for a while (5 hours), I felt the design was kind of make sense. When I hold it with one hand (right hand), the centre of gravity position was right in my hand, so there was less change that I drop the kindle on my face(when I was laying on my bed, it happened a lot with my kindle voyage)",decent design,Zigpig
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:45Z,TRUE,11,4,"I've been a kindle owner since the early days and when new versions have come out in the past, it was usually a no-brainier to upgrade. The oasis was a little challenging because the price really makes you stop and think if this upgrade is worth it. After a lot of thought, the factor that convinced me to switch was the reappearance of the page turning buttons. I missed them since they vanished with the kindle keyboard! The paper white and the voyage were great devices but I often accidentally changed pages if I accidentally pinched the bezel when carrying the device or even just shifting positions on the couch. The Oasis' buttons have removed that issue and I am delighted! The weight and thinness of the device are also appreciated tho the paper white etc are pretty thin already. The addition of the cover is interesting but after a month's use I think it's pretty clear the cover/battery is there only to boost the very short-lived battery in the kindle itself. ""Months"" of battery life just seems impossible unless you keep the screen at low illumination and only read a few minutes a day. The screen is clear and bright, I can't see any LED issues others have complained about and the interface does seem snappier than older versions. Ultimately the only real justification for buying this kindle is if you miss the page turn buttons and want to pay top dollar for them. Otherwise, the existing kindles will meet your needs.","Great design, average battery life",MarknDC
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:45Z,FALSE,7,4,"I would definitely buy it again, but it does not have the ambient light sensor like the cheaper voyage does to turn the brightness up and down automatically in the dark or sun. For a product of this price, it shouldn't be missing any features. Otherwise it is great, light, and the text refreshes quickly and is crisp.","Nice, but over priced and missing features",Greg
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:45Z,TRUE,2,5,Very nice Kindle with a great Battery life. My old kindle was not able to upgrade so I got the new Kindle and very pleased with the product. Arrived as promised from BESTBUY.COM.,Amazing Amazon,NIKE
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:45Z,TRUE,8,5,"This is a great device. It is ultra light, and a pleasure to use. It also has a very satisfying premium feel. The price, of course, is not worth it.. unless you can afford it. There are cheaper models of the kindle with similar screen resolution....but if you CAN afford it, I highly recommend it.",Easy on the eyes...not so easy on the wallet!,MoSassy
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:45Z,TRUE,7,3,"Th size difference is noticeable and squarish rather then rectangular, which I prefer. The Kindle unit itself is rather nice, the auto rotate and adjust being the best part. I returned this item b/c the cover is flimsy. and I was afraid I would drop it and break the kindle.",Not for me,Trish
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:45Z,TRUE,1,5,lightweight and convenient to use. love my new kindle,Great,merafa
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:45Z,TRUE,3,5,"I purchased this as a gift for my wife and she loves it. She has an older Kindle, and she can't believe how much better the Oasis is.",Fantastic,grayson41
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:44Z,TRUE,0,5,Kindles are an excellent device for all book lovers,A gift for booklovers,tankbuster39
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:44Z,TRUE,0,4,"Great for reading in the sunlight. As well as light, and easy on the wrist. Great product, but a little speedy.",Great for reading,Bobby
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:44Z,TRUE,3,5,"As a previous several Kindle device owner I read a lot of reviews, many of them put the Voyage above it for various reasons, mainly price, or battery charging. But, after reading the pros and cons of both I still decided the Oasis was the direction I wanted to go, I could always return it and get the Voyage after all if I didn't like it. It's light, very well lit, comfortable to hold both in the case and out of it. The buttons improve the page turning experience, I see no dark areas on my screed from the LED lights, it holds a great battery charge (true not as good as my previous Kindle, but I still generally get around 3 weeks between charges), and it looks absolutely beautiful. I am very happy with this purchases and am glad I purchased the Oasis over the Voyage. It's expensive, and that's the major con, but if you want the best reading device this is it and worth it if you read enough.",Best yet!,Semicolon
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:44Z,TRUE,1,5,"New to eBooks and researched available eReaders and tablets. What I like best about the OASIS is the weight (lightest on the market), battery life (measured in weeks not hours) and the capability to use it in bright sunlight. Recommend it for all.",Great eBooks reader,Rick
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:44Z,TRUE,0,5,I am a book addict and this is my 4th kindle device. This is by far the best one. It is so compact it is almost smaller than my large wallet. Can fit anywhere. Holds a charge incredibly well and very nice display to make reading fun.,The best e reader in the market,Anu6
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:44Z,TRUE,6,5,"I read a lot and have loved my kindle paperwhite and used it all the time. I didn't think it could get any better! I read all about the kindle Oasis and it sounded great but the price was freaking me out and I kept thinking I really didn't need it! Well I finally talked myself into just trying it and after just taking it out of the box and holding it I was sold. It is so lightweight and so easy to hold and the screen is wonderful! The charging case is so convenient and so easy to take off and put on and it really looks nice. I never keep it on when I'm reading which keeps the kindle oasis light. I am so glad that I went for it and bought it. I want to read more than ever now. It is always in my purse. Believe me, I am not made of money in the least but I am so glad that I purchased this. If you are an avid reader you will be too!",Absolutely love it!,Bubdalina
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:44Z,TRUE,0,4,"Excellent reader night or day, sunshine or shade. Not as full function as earlier kindels",Excellent Reader,TRLPEACH
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:44Z,TRUE,3,4,"There's no doubt that this is the best Kindle device available. The battery life is astonishing, and the design is unique and extremely ergonomic. Holding this in your hand is such a pleasurable experience, it fits like a glove. So what are the cons you may ask...For one, the battery life depends on the provided case. It acts like a travel charger in a sense. Why a con? Well, it limits your customization options. And there's no way to purchase other colors or replacements for it at this time. So, you best be cautious with it.And two, the price obviously! But if you take into account that you basically are given a premium case, the device itself is a premium device, and you have a traveling charge inside the case...It may almost even out. But a $290-$350 device is hard to justify when it's just for reading.Still would recommend to any fan of e-readers/reading",AMAZING....But at a cost!,Jam5002
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:44Z,TRUE,1,5,Nice device. But only minimally better than the Voyage.,Modest Evolution of the Kindle Line,Awng
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:44Z,TRUE,8,5,"ve owned the Kindle Keyboard, 2nd generation Paperwhite and now the Oasis. I love the Oasis very much. The ergonomic design is wonderful and makes it a breeze to hold. It is so light -- that is the biggest killer feature of the Oasis. The 10 LEDs look fantastic and I love the return of page buttons. I've never had one where the screen is flush with the bezel so this is great. All in all, this is easily the best Kindle ever made and even though it's a bit spendy, it will be the one future Kindles are measured against.",The definitive Kindle.,Chris
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",B00VINDBJK,Amazon,"eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers",Digital Reading & Multi-Device Solutions,2017-04-03T22:13:44Z,TRUE,10,5,"I have had every kindle since the first and this is by far the best. The screen was already great on the Voyage but the front light on this screen is more white and more evenly distributed. Physical page turn buttons are so much better than none or the haptic feedback type. They didn't include the automatically adaptive front light for some reason but I don't think I'll miss it much as I was always wont to fiddle with it on the Voyage anyway.But this device made me smile as soon as I held it for the first time because it has a larger bezel that you can really grip comfortably without touching the screen. Maybe this isn't a big deal for most, but that is exactly why I spent the money to get this device.The other thing I was hoping for was the ability to use the upper page turn button to go forward and this device does that and even better because it is software configurable.The cover is very small and light and doesn't add much bulk like the Voyage Origami case does. The only downside is that it doesn't work as a hands free stand for reading.(I still wish it was waterproof)",Amazon got it right this time,Chris
